epoch	loss	acc	val_loss	val_acc
0	17.6725627581	0.210286458333	17.2391053133	0.306976741414
1	16.7195422252	0.302083333333	16.2150203971	0.279069766056
2	15.7472936511	0.3984375	15.3956235486	0.348837209476
3	14.9040603042	0.486979166667	14.5398833874	0.49767441805
4	14.1199256182	0.561197916667	13.81434638	0.576744182997
5	13.3654456337	0.642578125	13.0740964756	0.62790697813
6	12.679774483	0.708984375	12.4619562105	0.711627903927
7	12.0450630585	0.754557291667	11.9677255985	0.697674417773
8	11.4495113691	0.798828125	11.3567856323	0.702325579732
9	10.94425114	0.787109375	10.863248621	0.762790697952
10	10.3904527227	0.831380208333	10.4853072455	0.734883723425
11	9.90019498269	0.8359375	9.85345601814	0.800000002218
12	9.41661816835	0.861328125	9.32658183963	0.832558140644
13	8.99734733502	0.861979166667	9.11578393093	0.748837210688
14	8.55820397536	0.87890625	8.64723022816	0.813953486431
15	8.16249676545	0.887369791667	8.27017866179	0.813953489481
16	7.7983443737	0.895182291667	7.84062244504	0.81395349059
17	7.43411371112	0.8984375	7.57776996258	0.832558137594
18	7.10104858875	0.916666666667	7.26520521474	0.813953489481
19	6.76576351126	0.907552083333	6.89276336182	0.846511630125
20	6.51664218307	0.939453125	6.96843175666	0.837209303435
21	6.47085808714	0.934244791667	6.88534656791	0.823255816171
22	6.42061222593	0.946614583333	6.84889987014	0.837209303435
23	6.39107529322	0.94921875	6.82839090658	0.841860466225
24	6.35008007288	0.953776041667	6.80525550177	0.837209303435
25	6.31496483088	0.960286458333	6.79674033453	0.837209303435
26	6.27798142036	0.965494791667	6.75048823911	0.837209303435
27	6.2462486128	0.955078125	6.7512770054	0.832558140644
28	6.21534270048	0.965494791667	6.69397444836	0.851162791807
29	6.19124305248	0.961588541667	6.62892993217	0.860465117388
30	6.16027717789	0.965494791667	6.67257580203	0.851162791807
31	6.15761049589	0.963541666667	6.67126816816	0.851162791807
32	6.14981885751	0.96875	6.66979614524	0.851162791807
33	6.15264503161	0.970052083333	6.66843748314	0.851162791807
34	6.1536919872	0.966796875	6.66646004167	0.846511629016
35	6.15123569965	0.968098958333	6.66421656941	0.846511629016
36	6.13922744989	0.970703125	6.66382524579	0.846511629016
37	6.14012246331	0.964192708333	6.67446484455	0.851162791807
38	6.13487784068	0.968098958333	6.66999930005	0.846511629016
39	6.12718443076	0.973307291667	6.66207021004	0.846511629016
40	6.1289661626	0.967447916667	6.66267397681	0.846511629016
41	6.13334100445	0.966145833333	6.6623481684	0.846511629016
42	6.12557051579	0.972005208333	6.66223136991	0.846511629016
43	6.13131990035	0.961588541667	6.66184145018	0.846511629016
44	6.12006112933	0.971354166667	6.66150744682	0.846511629016
45	6.13103059928	0.963541666667	6.66123576719	0.846511629016
46	6.1248618861	0.967447916667	6.66143454396	0.846511629016
47	6.12245289485	0.97265625	6.66207985324	0.846511629016
48	6.12279488643	0.967447916667	6.66133763069	0.846511629016
49	6.12473063668	0.971354166667	6.6598418391	0.846511629016
